aoi,cache,whittle,V,policy
559,1,-0.00037252530455589294,-5689.999999999997,0
560,0,10.00193190202117,-5599.999999999997,1
560,1,-0.00037252530455589294,-5699.999999999997,0
561,0,9.999696750193834,-5609.999999999997,1
561,1,-0.00037252530455589294,-5709.999999999997,0
562,0,9.999696750193834,-5619.999999999997,1
562,1,-0.00037252530455589294,-5719.999999999997,0
563,0,9.999696750193834,-5629.999999999997,1
563,1,-0.00037252530455589294,-5729.999999999997,0
564,0,10.109219189733267,-5639.999999999997,1
564,1,-0.00037252530455589294,-5739.999999999997,0
565,0,9.999696750193834,-5649.999999999997,1
565,1,-0.00037252530455589294,-5749.999999999997,0
566,0,9.999696750193834,-5659.999999999997,1
566,1,-0.00037252530455589294,-5759.999999999997,0
567,0,9.999696750193834,-5669.999999999997,1
567,1,-0.00037252530455589294,-5769.999999999997,0
568,0,9.999696750193834,-5679.999999999997,1
568,1,-0.00037252530455589294,-5779.999999999997,0
569,0,9.999696750193834,-5689.999999999997,1
569,1,-0.00037252530455589294,-5789.999999999997,0
570,0,48.828009244054556,-5699.999999999997,1
570,1,-0.00037252530455589294,-5799.999999999997,0
571,0,9.999696750193834,-5709.999999999997,1
571,1,-0.00037252530455589294,-5809.999999999997,0
572,0,9.999696750193834,-5719.999999999997,1
572,1,-0.00037252530455589294,-5819.999999999997,0
573,0,9.999696750193834,-5729.999999999997,1
573,1,-0.00037252530455589294,-5829.999999999997,0
574,0,9.999696750193834,-5739.999999999997,1
574,1,-0.00037252530455589294,-5839.999999999997,0
575,0,24.414190884679556,-5749.999999999997,1
575,1,-0.00037252530455589294,-5849.999999999997,0
576,0,12.207281704992056,-5759.999999999997,1
576,1,-0.00037252530455589294,-5859.999999999997,0
577,0,9.999696750193834,-5769.999999999997,1
577,1,-0.00037252530455589294,-5869.999999999997,0
578,0,97.65564596280456,-5779.999999999997,1
578,1,-0.00037252530455589294,-5879.999999999997,0
579,0,9.999696750193834,-5789.999999999997,1
579,1,-0.00037252530455589294,-5889.999999999997,0
580,0,97.65564596280456,-5799.999999999997,1
580,1,-0.00037252530455589294,-5899.999999999997,0
581,0,9.999696750193834,-5809.999999999997,1
581,1,-0.00037252530455589294,-5909.999999999997,0
582,0,9.999696750193834,-5819.999999999997,1
582,1,-0.00037252530455589294,-5919.999999999997,0
583,0,9.999696750193834,-5829.999999999997,1
583,1,-0.00037252530455589294,-5929.999999999997,0
584,0,9.999696750193834,-5839.999999999997,1
584,1,-0.00037252530455589294,-5939.999999999997,0
585,0,48.828009244054556,-5849.999999999997,1
585,1,-0.00037252530455589294,-5949.999999999997,0
586,0,10.156902428716421,-5859.999999999997,1
586,1,-0.00037252530455589294,-5959.999999999997,0
587,0,9.999696750193834,-5869.999999999997,1
587,1,-0.00037252530455589294,-5969.999999999997,0
588,0,9.999696750193834,-5879.999999999997,1
588,1,-0.00037252530455589294,-5979.999999999997,0
589,0,9.999696750193834,-5889.999999999997,1
589,1,-0.00037252530455589294,-5989.999999999997,0
590,0,9.999696750193834,-5899.999999999997,1
590,1,-0.00037252530455589294,-5999.999999999997,0
591,0,9.999696750193834,-5909.999999999997,1
591,1,-0.00037252530455589294,-6009.999999999997,0
592,0,10.002676952630281,-5919.999999999997,1
592,1,-0.00037252530455589294,-6019.999999999997,0
593,0,9.999696750193834,-5929.999999999997,1
593,1,-0.00037252530455589294,-6029.999999999997,0
594,0,9.999696750193834,-5939.999999999997,1
594,1,-0.00037252530455589294,-6039.999999999997,0
595,0,12.207281704992056,-5949.999999999997,1
595,1,-0.00037252530455589294,-6049.999999999997,0
596,0,10.299952145665884,-5959.999999999997,1
596,1,-0.00037252530455589294,-6059.999999999997,0
597,0,9.999696750193834,-5969.999999999997,1
597,1,-0.00037252530455589294,-6069.999999999997,0
598,0,9.999696750193834,-5979.999999999997,1
598,1,-0.00037252530455589294,-6079.999999999997,0
599,0,9.999696750193834,-5989.999999999997,1
599,1,-0.00037252530455589294,-6089.999999999997,0
600,0,9.999696750193834,-5999.999999999997,1
600,1,-0.00037252530455589294,-6099.999999999997,0
601,0,9.999696750193834,-6009.999999999997,1
601,1,-0.00037252530455589294,-6109.999999999997,0
602,0,9.999696750193834,-6019.999999999997,1
602,1,-0.00037252530455589294,-6119.999999999997,0
603,0,48.85781126841903,-6029.999999999997,1
603,1,-0.00037252530455589294,-6129.999999999997,0
604,0,9.999696750193834,-6039.999999999997,1
604,1,-0.00037252530455589294,-6139.999999999997,0
605,0,10.000441800802946,-6049.999999999997,1
605,1,-0.00037252530455589294,-6149.999999999997,0
606,0,9.999696750193834,-6059.999999999997,1
606,1,-0.00037252530455589294,-6159.999999999997,0
607,0,9.999696750193834,-6069.999999999997,1
607,1,-0.00037252530455589294,-6169.999999999997,0
608,0,9.999696750193834,-6079.999999999997,1
608,1,-0.00037252530455589294,-6179.999999999997,0
609,0,9.999696750193834,-6089.999999999997,1
609,1,-0.00037252530455589294,-6189.999999999997,0
610,0,9.999696750193834,-6099.999999999997,1
610,1,-0.00037252530455589294,-6199.999999999997,0
611,0,9.999696750193834,-6109.999999999997,1
611,1,-0.00037252530455589294,-6209.999999999997,0
612,0,9.999696750193834,-6119.999999999997,1
612,1,-0.00037252530455589294,-6219.999999999997,0
613,0,9.999696750193834,-6129.999999999997,1
613,1,-0.00037252530455589294,-6229.999999999997,0
614,0,10.109219189733267,-6139.999999999997,1
614,1,-0.00037252530455589294,-6239.999999999997,0
615,0,9.999696750193834,-6149.999999999997,1
615,1,-0.00037252530455589294,-6249.999999999997,0
616,0,9.999696750193834,-6159.999999999997,1
616,1,-0.00037252530455589294,-6259.999999999997,0
617,0,9.999696750193834,-6169.999999999997,1
617,1,-0.00037252530455589294,-6269.999999999997,0
618,0,10.299952145665884,-6179.999999999997,1
618,1,-0.00037252530455589294,-6279.999999999997,0
619,0,10.121139999479055,-6189.999999999997,1
619,1,-0.00037252530455589294,-6289.999999999997,0
620,0,9.999696750193834,-6199.999999999997,1
620,1,-0.00037252530455589294,-6299.999999999997,0
621,0,9.999696750193834,-6209.999999999997,1
621,1,-0.00037252530455589294,-6309.999999999997,0
622,0,9.999696750193834,-6219.999999999997,1
622,1,-0.00037252530455589294,-6319.999999999997,0
623,0,9.999696750193834,-6229.999999999997,1
623,1,-0.00037252530455589294,-6329.999999999997,0
624,0,48.828009244054556,-6239.999999999997,1
624,1,-0.00037252530455589294,-6339.999999999997,0
625,0,9.999696750193834,-6249.999999999997,1
625,1,-0.00037252530455589294,-6349.999999999997,0
626,0,12.207281704992056,-6259.999999999997,1
626,1,-0.00037252530455589294,-6359.999999999997,0
627,0,9.999696750193834,-6269.999999999997,1
627,1,-0.00037252530455589294,-6369.999999999997,0
628,0,9.999696750193834,-6279.999999999997,1
628,1,-0.00037252530455589294,-6379.999999999997,0
629,0,15.259008999913931,-6289.999999999997,1
629,1,-0.00037252530455589294,-6389.999999999997,0
630,0,9.999696750193834,-6299.999999999997,1
630,1,-0.00037252530455589294,-6399.999999999997,0
631,0,97.65564596280456,-6309.999999999997,1
631,1,-0.00037252530455589294,-6409.999999999997,0
632,0,9.999696750193834,-6319.999999999997,1
632,1,-0.00037252530455589294,-6419.999999999997,0
633,0,97.65564596280456,-6329.999999999997,1
633,1,-0.00037252530455589294,-6429.999999999997,0
634,0,9.999696750193834,-6339.999999999997,1
634,1,-0.00037252530455589294,-6439.999999999997,0
635,0,9.999696750193834,-6349.999999999997,1
635,1,-0.00037252530455589294,-6449.999999999997,0
636,0,9.999696750193834,-6359.999999999997,1
636,1,-0.00037252530455589294,-6459.999999999997,0
637,0,9.999696750193834,-6369.999999999997,1
637,1,-0.00037252530455589294,-6469.999999999997,0
638,0,9.999696750193834,-6379.999999999997,1
638,1,-0.00037252530455589294,-6479.999999999997,0
639,0,9.999696750193834,-6389.999999999997,1
639,1,-0.00037252530455589294,-6489.999999999997,0
640,0,10.109219189733267,-6399.999999999997,1
640,1,-0.00037252530455589294,-6499.999999999997,0
641,0,9.999696750193834,-6409.999999999997,1
641,1,-0.00037252530455589294,-6509.999999999997,0
642,0,10.109219189733267,-6419.999999999997,1
642,1,-0.00037252530455589294,-6519.999999999997,0
643,0,9.999696750193834,-6429.999999999997,1
643,1,-0.00037252530455589294,-6529.999999999997,0
644,0,9.999696750193834,-6439.999999999997,1
644,1,-0.00037252530455589294,-6539.999999999997,0
645,0,9.999696750193834,-6449.999999999997,1
645,1,-0.00037252530455589294,-6549.999999999997,0
646,0,97.65564596280456,-6459.999999999997,1
646,1,-0.00037252530455589294,-6559.999999999997,0
647,0,10.681418057531118,-6469.999999999997,1
647,1,-0.00037252530455589294,-6569.999999999997,0
648,0,9.999696750193834,-6479.999999999997,1
648,1,-0.00037252530455589294,-6579.999999999997,0
649,0,9.999696750193834,-6489.999999999997,1
649,1,-0.00037252530455589294,-6589.999999999997,0
650,0,9.999696750193834,-6499.999999999997,1
650,1,-0.00037252530455589294,-6599.999999999997,0
651,0,9.999696750193834,-6509.999999999997,1
651,1,-0.00037252530455589294,-6609.999999999997,0
652,0,48.828009244054556,-6519.999999999997,1
652,1,-0.00037252530455589294,-6619.999999999997,0
653,0,9.999696750193834,-6529.999999999997,1
653,1,-0.00037252530455589294,-6629.999999999997,0
654,0,10.300697196274996,-6539.999999999997,1
654,1,-0.00037252530455589294,-6639.999999999997,0
655,0,9.999696750193834,-6549.999999999997,1
655,1,-0.00037252530455589294,-6649.999999999997,0
656,0,9.999696750193834,-6559.999999999997,1
656,1,-0.00037252530455589294,-6659.999999999997,0
657,0,10.109219189733267,-6569.999999999997,1
657,1,-0.00037252530455589294,-6669.999999999997,0
658,0,10.000441800802946,-6579.999999999997,1
658,1,-0.00037252530455589294,-6679.999999999997,0
659,0,9.999696750193834,-6589.999999999997,1
659,1,-0.00037252530455589294,-6689.999999999997,0
660,0,9.999696750193834,-6599.999999999997,1
660,1,-0.00037252530455589294,-6699.999999999997,0
661,0,9.999696750193834,-6609.999999999997,1
661,1,-0.00037252530455589294,-6709.999999999997,0
662,0,9.999696750193834,-6619.999999999997,1
662,1,-0.00037252530455589294,-6719.999999999997,0
663,0,10.109219189733267,-6629.999999999997,1
663,1,-0.00037252530455589294,-6729.999999999997,0
664,0,9.999696750193834,-6639.999999999997,1
664,1,-0.00037252530455589294,-6739.999999999997,0
665,0,48.828009244054556,-6649.999999999997,1
665,1,-0.00037252530455589294,-6749.999999999997,0
666,0,9.999696750193834,-6659.999999999997,1
666,1,-0.00037252530455589294,-6759.999999999997,0
667,0,9.999696750193834,-6669.999999999997,1
667,1,-0.00037252530455589294,-6769.999999999997,0
668,0,48.828009244054556,-6679.999999999997,1
668,1,-0.00037252530455589294,-6779.999999999997,0
669,0,9.999696750193834,-6689.999999999997,1
669,1,-0.00037252530455589294,-6789.999999999997,0
670,0,48.839930053800344,-6699.999999999997,1
670,1,-0.00037252530455589294,-6799.999999999997,0
671,0,48.82875429466367,-6709.999999999997,1
671,1,-0.00037252530455589294,-6809.999999999997,0
672,0,9.999696750193834,-6719.999999999997,1
672,1,-0.00037252530455589294,-6819.999999999997,0
673,0,97.65564596280456,-6729.999999999997,1
673,1,-0.00037252530455589294,-6829.999999999997,0
674,0,9.999696750193834,-6739.999999999997,1
674,1,-0.00037252530455589294,-6839.999999999997,0
675,0,25.177122708410025,-6749.999999999997,1
675,1,-0.00037252530455589294,-6849.999999999997,0
676,0,10.000441800802946,-6759.999999999997,1
676,1,-0.00037252530455589294,-6859.999999999997,0
677,0,24.414190884679556,-6769.999999999997,1
677,1,-0.00037252530455589294,-6869.999999999997,0
678,0,9.999696750193834,-6779.999999999997,1
678,1,-0.00037252530455589294,-6879.999999999997,0
679,0,9.999696750193834,-6789.999999999997,1
679,1,-0.00037252530455589294,-6889.999999999997,0
680,0,10.299952145665884,-6799.999999999997,1
680,1,-0.00037252530455589294,-6899.999999999997,0
681,0,9.999696750193834,-6809.999999999997,1
681,1,-0.00037252530455589294,-6909.999999999997,0
682,0,9.999696750193834,-6819.999999999997,1
682,1,-0.00037252530455589294,-6919.999999999997,0
683,0,9.999696750193834,-6829.999999999997,1
683,1,-0.00037252530455589294,-6929.999999999997,0
684,0,10.872151013463736,-6839.999999999997,1
684,1,-0.00037252530455589294,-6939.999999999997,0
685,0,12.207281704992056,-6849.999999999997,1
685,1,-0.00037252530455589294,-6949.999999999997,0
686,0,9.999696750193834,-6859.999999999997,1
686,1,-0.00037252530455589294,-6959.999999999997,0
687,0,9.999696750193834,-6869.999999999997,1
687,1,-0.00037252530455589294,-6969.999999999997,0
688,0,10.000441800802946,-6879.999999999997,1
688,1,-0.00037252530455589294,-6979.999999999997,0
689,0,9.999696750193834,-6889.999999999997,1
689,1,-0.00037252530455589294,-6989.999999999997,0
690,0,10.00193190202117,-6899.999999999997,1
690,1,-0.00037252530455589294,-6999.999999999997,0
691,0,10.729101296514273,-6909.999999999997,1
691,1,-0.00037252530455589294,-7009.999999999997,0
692,0,9.999696750193834,-6919.999999999997,1
692,1,-0.00037252530455589294,-7019.999999999997,0
693,0,24.414190884679556,-6929.999999999997,1
693,1,-0.00037252530455589294,-7029.999999999997,0
694,0,10.681418057531118,-6939.999999999997,1
694,1,-0.00037252530455589294,-7039.999999999997,0
695,0,9.999696750193834,-6949.999999999997,1
695,1,-0.00037252530455589294,-7049.999999999997,0
696,0,12.207281704992056,-6959.999999999997,1
696,1,-0.00037252530455589294,-7059.999999999997,0
697,0,9.999696750193834,-6969.999999999997,1
697,1,-0.00037252530455589294,-7069.999999999997,0
698,0,9.999696750193834,-6979.999999999997,1
698,1,-0.00037252530455589294,-7079.999999999997,0
699,0,9.999696750193834,-6989.999999999997,1
699,1,-0.00037252530455589294,-7089.999999999997,0
700,0,9.999696750193834,-6999.999999999997,1
700,1,-0.00037252530455589294,-7099.999999999997,0
701,0,48.82949934527278,-7009.999999999997,1
701,1,-0.00037252530455589294,-7109.999999999997,0
702,0,9.999696750193834,-7019.999999999997,1
702,1,-0.00037252530455589294,-7119.999999999997,0
703,0,9.999696750193834,-7029.999999999997,1
703,1,-0.00037252530455589294,-7129.999999999997,0
704,0,9.999696750193834,-7039.999999999997,1
704,1,-0.00037252530455589294,-7139.999999999997,0
705,0,9.999696750193834,-7049.999999999997,1
705,1,-0.00037252530455589294,-7149.999999999997,0
706,0,10.013852711766958,-7059.999999999997,1
706,1,-0.00037252530455589294,-7159.999999999997,0
707,0,15.259008999913931,-7069.999999999997,1
707,1,-0.00037252530455589294,-7169.999999999997,0
708,0,9.999696750193834,-7079.999999999997,1
708,1,-0.00037252530455589294,-7179.999999999997,0
709,0,9.999696750193834,-7089.999999999997,1
709,1,-0.00037252530455589294,-7189.999999999996,0
710,0,9.999696750193834,-7099.999999999997,1
710,1,-0.00037252530455589294,-7199.999999999995,0
711,0,9.999696750193834,-7109.999999999997,1
711,1,-0.00037252530455589294,-7209.9999999999945,0
712,0,9.999696750193834,-7119.999999999997,1
712,1,-0.00037252530455589294,-7219.999999999994,0
713,0,9.999696750193834,-7129.999999999997,1
713,1,-0.00037252530455589294,-7229.999999999993,0
714,0,9.999696750193834,-7139.999999999997,1
714,1,-0.00037252530455589294,-7239.999999999992,0
715,0,9.999696750193834,-7149.999999999997,1
715,1,-0.00037252530455589294,-7249.999999999991,0
716,0,9.999696750193834,-7159.999999999997,1
716,1,-0.00037252530455589294,-7259.99999999999,0
717,0,9.999696750193834,-7169.999999999997,1
717,1,-0.00037252530455589294,-7269.999999999989,0
718,0,9.999696750193834,-7179.999999999997,1
718,1,-0.00037252530455589294,-7279.999999999987,0
719,0,9.999696750193834,-7189.999999999997,1
719,1,-0.00037252530455589294,-7289.999999999985,0
720,0,9.999696750193834,-7199.999999999997,1
720,1,-0.00037252530455589294,-7299.999999999984,0
721,0,9.999696750193834,-7209.999999999997,1
721,1,-0.00037252530455589294,-7309.999999999982,0
722,0,9.999696750193834,-7219.999999999997,1
722,1,-0.00037252530455589294,-7319.99999999998,0
723,0,9.999696750193834,-7229.999999999997,1
723,1,-0.00037252530455589294,-7329.999999999977,0
724,0,9.999696750193834,-7239.999999999997,1
724,1,-0.00037252530455589294,-7339.9999999999745,0
725,0,10.299952145665884,-7249.999999999997,1
725,1,-0.00037252530455589294,-7349.999999999972,0
726,0,9.999696750193834,-7259.999999999997,1
726,1,-0.00037252530455589294,-7359.999999999968,0
727,0,9.999696750193834,-7269.999999999997,1
727,1,-0.00037252530455589294,-7369.9999999999645,0
728,0,10.00193190202117,-7279.999999999997,1
728,1,-0.00037252530455589294,-7379.999999999961,0
729,0,10.00193190202117,-7289.999999999997,1
729,1,-0.00037252530455589294,-7389.999999999956,0
730,0,9.999696750193834,-7299.999999999997,1
730,1,-0.00037252530455589294,-7399.999999999952,0
731,0,9.999696750193834,-7309.999999999997,1
731,1,-0.00037252530455589294,-7409.999999999946,0
732,0,9.999696750193834,-7319.999999999997,1
732,1,-0.00037252530455589294,-7419.99999999994,0
733,0,10.013852711766958,-7329.999999999997,1
733,1,-0.00037252530455589294,-7429.999999999934,0
734,0,49.590941067785025,-7339.999999999997,1
734,1,-0.00037252530455589294,-7439.999999999926,0
735,0,9.999696750193834,-7349.999999999997,1
735,1,-0.00037252530455589294,-7449.999999999918,0
736,0,9.999696750193834,-7359.999999999997,1
736,1,-0.00037252530455589294,-7459.999999999909,0
737,0,9.999696750193834,-7369.999999999997,1
737,1,-0.00037252530455589294,-7469.999999999899,0
738,0,9.999696750193834,-7379.999999999997,1
738,1,-0.00037252530455589294,-7479.999999999887,0
739,0,9.999696750193834,-7389.999999999997,1
739,1,-0.00037252530455589294,-7489.9999999998745,0
740,0,9.999696750193834,-7399.999999999997,1
740,1,-0.00037252530455589294,-7499.99999999986,0
741,0,9.999696750193834,-7409.999999999997,1
741,1,-0.00037252530455589294,-7509.9999999998445,0
742,0,9.999696750193834,-7419.999999999997,1
742,1,-0.00037252530455589294,-7519.999999999827,0
743,0,9.999696750193834,-7429.999999999997,1
743,1,-0.00037252530455589294,-7529.999999999808,0
744,0,9.999696750193834,-7439.999999999997,1
744,1,-0.00037252530455589294,-7539.999999999786,0
745,0,24.414190884679556,-7449.999999999997,1
745,1,-0.00037252530455589294,-7549.999999999763,0
746,0,9.999696750193834,-7459.999999999997,1
746,1,-0.00037252530455589294,-7559.999999999736,0
747,0,10.015342812985182,-7469.999999999997,1
747,1,-0.00037252530455589294,-7569.999999999707,0
748,0,10.000441800802946,-7479.999999999997,1
748,1,-0.00037252530455589294,-7579.999999999674,0
749,0,24.414190884679556,-7489.999999999997,1
749,1,-0.00037252530455589294,-7589.999999999638,0
750,0,9.999696750193834,-7499.999999999997,1
750,1,-0.00037252530455589294,-7599.999999999598,0
751,0,9.999696750193834,-7509.999999999997,1
751,1,-0.00037252530455589294,-7609.999999999553,0
752,0,9.999696750193834,-7519.999999999997,1
752,1,-0.00037252530455589294,-7619.999999999503,0
753,0,12.207281704992056,-7529.999999999997,1
753,1,-0.00037252530455589294,-7629.999999999448,0
754,0,10.013852711766958,-7539.999999999997,1
754,1,-0.00037252530455589294,-7639.999999999386,0
755,0,9.999696750193834,-7549.999999999997,1
755,1,-0.00037252530455589294,-7649.999999999318,0
756,0,9.999696750193834,-7559.999999999997,1
756,1,-0.00037252530455589294,-7659.9999999992415,0
757,0,10.11070929095149,-7569.999999999997,1
757,1,-0.00037252530455589294,-7669.999999999157,0
758,0,9.999696750193834,-7579.999999999997,1
758,1,-0.00037252530455589294,-7679.999999999063,0
759,0,9.999696750193834,-7589.999999999997,1
759,1,-0.00037252530455589294,-7689.999999998959,0
760,0,9.999696750193834,-7599.999999999997,1
760,1,-0.00037252530455589294,-7699.999999998843,0
761,0,9.999696750193834,-7609.999999999997,1
761,1,-0.00037252530455589294,-7709.999999998714,0
762,0,9.999696750193834,-7619.999999999997,1
762,1,-0.00037252530455589294,-7719.999999998571,0
763,0,9.999696750193834,-7629.999999999997,1
763,1,-0.00037252530455589294,-7729.999999998412,0
764,0,9.999696750193834,-7639.999999999997,1
764,1,-0.00037252530455589294,-7739.999999998236,0
765,0,10.000441800802946,-7649.999999999997,1
765,1,-0.00037252530455589294,-7749.999999998039,0
766,0,9.999696750193834,-7659.999999999997,1
766,1,-0.00037252530455589294,-7759.999999997821,0
767,0,9.999696750193834,-7669.999999999997,1
767,1,-0.00037252530455589294,-7769.999999997579,0
768,0,9.999696750193834,-7679.999999999997,1
768,1,-0.00037252530455589294,-7779.99999999731,0
769,0,10.00193190202117,-7689.999999999997,1
769,1,-0.00037252530455589294,-7789.9999999970105,0
770,0,9.999696750193834,-7699.999999999997,1
770,1,-0.00037252530455589294,-7799.9999999966785,0
771,0,10.109219189733267,-7709.999999999997,1
771,1,-0.00037252530455589294,-7809.999999996309,0
772,0,9.999696750193834,-7719.999999999997,1
772,1,-0.00037252530455589294,-7819.999999995899,0
773,0,10.109219189733267,-7729.999999999997,1
773,1,-0.00037252530455589294,-7829.999999995443,0
774,0,9.999696750193834,-7739.999999999997,1
774,1,-0.00037252530455589294,-7839.999999994937,0
775,0,9.999696750193834,-7749.999999999997,1
775,1,-0.00037252530455589294,-7849.999999994374,0
776,0,9.999696750193834,-7759.999999999997,1
776,1,-0.00037252530455589294,-7859.999999993748,0
777,0,9.999696750193834,-7769.999999999997,1
777,1,-0.00037252530455589294,-7869.999999993053,0
778,0,9.999696750193834,-7779.999999999997,1
778,1,-0.00037252530455589294,-7879.999999992281,0
779,0,10.305912550538778,-7789.999999999997,1
779,1,-0.00037252530455589294,-7889.9999999914235,0
780,0,9.999696750193834,-7799.999999999997,1
780,1,-0.00037252530455589294,-7899.99999999047,0
781,0,10.000441800802946,-7809.999999999997,1
781,1,-0.00037252530455589294,-7909.999999989412,0
782,0,9.999696750193834,-7819.999999999997,1
782,1,-0.00037252530455589294,-7919.999999988235,0
783,0,9.999696750193834,-7829.999999999997,1
783,1,-0.00037252530455589294,-7929.999999986928,0
784,0,9.999696750193834,-7839.999999999997,1
784,1,-0.00037252530455589294,-7939.999999985475,0
785,0,9.999696750193834,-7849.999999999997,1
785,1,-0.00037252530455589294,-7949.999999983861,0
786,0,9.999696750193834,-7859.999999999997,1
786,1,-0.00037252530455589294,-7959.9999999820675,0
787,0,9.999696750193834,-7869.999999999997,1
787,1,-0.00037252530455589294,-7969.999999980075,0
788,0,10.301442246884108,-7879.999999999997,1
788,1,-0.00037252530455589294,-7979.999999977861,0
789,0,9.999696750193834,-7889.999999999997,1
789,1,-0.00037252530455589294,-7989.999999975401,0
790,0,9.999696750193834,-7899.999999999997,1
790,1,-0.00037252530455589294,-7999.999999972668,0
791,0,10.205330718308687,-7909.999999999997,1
791,1,-0.00037252530455589294,-8009.999999969631,0
792,0,9.999696750193834,-7919.999999999997,1
792,1,-0.00037252530455589294,-8019.999999966257,0
793,0,10.311872955411673,-7929.999999999997,1
793,1,-0.00037252530455589294,-8029.999999962508,0
794,0,9.999696750193834,-7939.999999999997,1
794,1,-0.00037252530455589294,-8039.9999999583415,0
795,0,9.999696750193834,-7949.999999999997,1
795,1,-0.00037252530455589294,-8049.999999953712,0
796,0,9.999696750193834,-7959.999999999997,1
796,1,-0.00037252530455589294,-8059.999999948569,0
797,0,9.999696750193834,-7969.999999999997,1
797,1,-0.00037252530455589294,-8069.999999942855,0
798,0,9.999696750193834,-7979.999999999997,1
798,1,-0.00037252530455589294,-8079.999999936505,0
799,0,9.999696750193834,-7989.999999999997,1
799,1,-0.00037252530455589294,-8089.9999999294505,0
800,0,12.207281704992056,-7999.999999999997,1
800,1,-0.00037252530455589294,-8099.999999921612,0
801,0,9.999696750193834,-8009.999999999997,1
801,1,-0.00037252530455589294,-8109.999999912901,0
802,0,9.999696750193834,-8019.999999999997,1
802,1,-0.00037252530455589294,-8119.999999903223,0
803,0,9.999696750193834,-8029.999999999997,1
803,1,-0.00037252530455589294,-8129.99999989247,0
804,0,9.999696750193834,-8039.999999999997,1
804,1,-0.00037252530455589294,-8139.999999880522,0
805,0,9.999696750193834,-8049.999999999997,1
805,1,-0.00037252530455589294,-8149.999999867247,0
806,0,10.00193190202117,-8059.999999999997,1
806,1,-0.00037252530455589294,-8159.999999852497,0
807,0,9.999696750193834,-8069.999999999997,1
807,1,-0.00037252530455589294,-8169.999999836108,0
808,0,54.931463833898306,-8079.999999999997,1
808,1,-0.00037252530455589294,-8179.999999817897,0
809,0,10.000441800802946,-8089.999999999997,1
809,1,-0.00037252530455589294,-8189.999999797664,0
810,0,9.999696750193834,-8099.999999999997,1
810,1,-0.00037252530455589294,-8199.999999775182,0
811,0,97.65564596280456,-8109.999999999997,1
811,1,-0.00037252530455589294,-8209.999999750202,0
812,0,10.681418057531118,-8119.999999999997,1
812,1,-0.00037252530455589294,-8219.999999722446,0
813,0,9.999696750193834,-8129.999999999997,1
813,1,-0.00037252530455589294,-8229.999999691607,0
814,0,10.115179594606161,-8139.999999999997,1
814,1,-0.00037252530455589294,-8239.99999965734,0
815,0,9.999696750193834,-8149.999999999997,1
815,1,-0.00037252530455589294,-8249.999999619267,0
816,0,9.999696750193834,-8159.999999999997,1
816,1,-0.00037252530455589294,-8259.999999576965,0
817,0,9.999696750193834,-8169.999999999997,1
817,1,-0.00037252530455589294,-8269.99999952996,0
818,0,9.999696750193834,-8179.999999999997,1
818,1,-0.00037252530455589294,-8279.999999477734,0
819,0,49.01874219998717,-8189.999999999997,1
819,1,-0.00037252530455589294,-8289.999999419704,0
820,0,9.999696750193834,-8199.999999999989,1
820,1,-0.00037252530455589294,-8299.999999355226,0
821,0,9.999696750193834,-8209.999999999989,1
821,1,-0.00037252530455589294,-8309.999999283584,0
822,0,10.681418057531118,-8219.999999999989,1
822,1,-0.00037252530455589294,-8319.999999203981,0
823,0,10.00193190202117,-8229.999999999989,1
823,1,-0.00037252530455589294,-8329.999999115535,0
824,0,9.999696750193834,-8239.999999999989,1
824,1,-0.00037252530455589294,-8339.99999901726,0
825,0,9.999696750193834,-8249.999999999989,1
825,1,-0.00037252530455589294,-8349.999998908066,0
826,0,9.999696750193834,-8259.999999999989,1
826,1,-0.00037252530455589294,-8359.99999878674,0
827,0,9.999696750193834,-8269.999999999989,1
827,1,-0.00037252530455589294,-8369.999998651932,0
828,0,9.999696750193834,-8279.999999999989,1
828,1,-0.00037252530455589294,-8379.999998502146,0
829,0,9.999696750193834,-8289.999999999989,1
829,1,-0.00037252530455589294,-8389.999998335717,0
830,0,9.999696750193834,-8299.999999999989,1
830,1,-0.00037252530455589294,-8399.999998150797,0
831,0,9.999696750193834,-8309.999999999989,1
831,1,-0.00037252530455589294,-8409.999997945331,0
832,0,9.999696750193834,-8319.999999999989,1
832,1,-0.00037252530455589294,-8419.999997717034,0
833,0,24.46187412366271,-8329.999999999989,1
833,1,-0.00037252530455589294,-8429.999997463372,0
834,0,10.681418057531118,-8339.999999999989,1
834,1,-0.00037252530455589294,-8439.999997181525,0
835,0,9.999696750193834,-8349.999999999989,1
835,1,-0.00037252530455589294,-8449.99999686836,0
836,0,9.999696750193834,-8359.999999999989,1
836,1,-0.00037252530455589294,-8459.9999965204,0
837,0,10.681418057531118,-8369.999999999989,1
837,1,-0.00037252530455589294,-8469.999996133778,0
838,0,9.999696750193834,-8379.999999999989,1
838,1,-0.00037252530455589294,-8479.999995704198,0
839,0,9.999696750193834,-8389.999999999989,1
839,1,-0.00037252530455589294,-8489.999995226888,0
840,0,9.999696750193834,-8399.999999999989,1
840,1,-0.00037252530455589294,-8499.999994696544,0
841,0,24.414935935288668,-8409.999999999989,1
841,1,-0.00037252530455589294,-8509.999994107271,0
842,0,9.999696750193834,-8419.999999999989,1
842,1,-0.00037252530455589294,-8519.999993452522,0
843,0,9.999696750193834,-8429.999999999989,1
843,1,-0.00037252530455589294,-8529.999992725025,0
844,0,9.999696750193834,-8439.999999999989,1
